824000;Hokko Life;06/02/2021;3;Adventure;Casual;Indie;19.99
1101850;reD:起始的旋转之音(The beginning of the Melody);07/12/2019;3;Adventure;Indie;RPG;0.99
284830;Clockwork Tales: Of Glass and Ink;4/24/2014;2;Adventure;Casual;;9.99
335120;Serpent in the Staglands;5/28/2015;2;Adventure;RPG;;13.99
263380;Driftmoon;01/03/2014;3;Adventure;Indie;RPG;14.99
963690;Hentai Girl Hime;11/06/2018;3;Casual;Indie;RPG;0.99
1129110;Magistrangers;8/21/2019;1;Adventure;;;0.00
883360;Beyond Blue;06/11/2020;3;Adventure;Casual;Indie;19.99
565120;The Station;2/19/2018;2;Adventure;Indie;;14.99
873910;Rail World;11/28/2018;3;Casual;Free to Play;Simulation;0.00
34277;Shinobi™ III: Return of the Ninja Master;06/01/2010;1;Action;;;0.99
1077730;HRDINA;6/26/2019;3;Action;Casual;Free to Play;0.00
484870;Battle Dome;06/08/2017;1;Action;;;1.99
1546920;Overboard!;06/02/2021;2;Adventure;Indie;;14.99
1786200;Wars and Roses;1/21/2022;1;Action;;;19.99
432260;Tiltagon;3/29/2016;3;Action;Casual;Indie;2.99
47540;Puzzle Quest 2;08/12/2010;2;RPG;Casual;;0.00
914750;Bee Simulator;11/17/2020;3;Adventure;Casual;Simulation;19.99
252450;StarDrive 2;04/09/2015;2;Indie;Strategy;;29.99
778850;Please close the doors;1/29/2018;1;Indie;;;0.49
745330;StrikeForce Kitty;2/20/2018;3;Adventure;Casual;Indie;7.99
1855950;Leningrad;1/31/2022;3;Adventure;Indie;RPG;0.99
1141550;CUCKOLD SIMULATOR: Life as a Beta Male Cuck;05/01/2021;3;Action;Adventure;Casual;2.99
429720;IMSCARED;02/03/2016;2;Adventure;Indie;;3.99
977230;Mars Power Industries Deluxe;11/04/2019;2;Casual;Indie;;3.99
850230;Women's Soccer/Football Manager;7/16/2018;3;Free to Play;Sports;Strategy;0.00
1248810;离校日 The School Leaving Day;7/16/2020;3;Action;Adventure;Indie;5.99
1248270;Spellbound Spire;6/23/2020;3;Adventure;Casual;Free to Play;0.00
569800;LEAVES - The Journey;03/07/2017;2;Adventure;Indie;;0.69
235380;Blitzkrieg 3;06/02/2017;1;Strategy;;;9.99
984800;Automachef;7/23/2019;2;Indie;Simulation;;14.99
546490;Heart and Seoul;11/01/2016;2;Casual;Simulation;;1.49
251830;Stick it to The Man!;12/13/2013;3;Action;Adventure;Indie;7.99
625140;Ragnarok Journey;06/12/2017;3;Casual;Free to Play;Massively Multiplayer;0.00
258880;Professional Farmer 2014;11/27/2013;1;Simulation;;;2.99
245300;Disney Epic Mickey 2:  The Power of Two;10/06/2014;2;Action;Adventure;;19.99
214570;ETHER VAPOR Remaster;9/27/2012;1;Action;;;7.99
369110;The Swindle;7/28/2015;3;Action;Indie;RPG;14.99
1359900;Gone Golfing;11/04/2020;2;Action;Adventure;;4.99
604330;The Crown of Leaves;11/26/2018;3;Adventure;Casual;Indie;3.74
310740;NEON STRUCT;5/20/2015;2;Action;Indie;;17.99
1807730;Lab Bio-Terror;12/01/2021;2;Action;Indie;;12.99
1172510;Unlock The King;11/20/2019;2;Casual;Strategy;;0.99
634340;Legend of Himari;3/19/2018;2;Casual;Indie;;0.49
598450;Slice, Dice & Rice;4/27/2017;1;Action;;;9.99
345460;War of Omens Card Game;2/18/2019;3;Free to Play;Indie;Strategy;0.00
390200;Queen's Quest: Tower of Darkness;09/10/2015;2;Adventure;Casual;;9.99
557890;Sunset's Ashes;11/17/2016;3;Casual;Free to Play;Indie;0.00
872820;Football Manager 2019 Touch;11/02/2018;2;Simulation;Sports;;0.00
699330;The Iron Oath;4/19/2022;3;Adventure;Indie;RPG;19.99
284750;Enigmatis: The Ghosts of Maple Creek;10/16/2014;2;Adventure;Casual;;9.99
626010;Office Space: Idle Profits;10/18/2017;2;Free to Play;Simulation;;0.00
673260;Starblast;11/08/2017;3;Action;Casual;Indie;9.99
1144800;Drop In - VR F2P;5/27/2020;3;Action;Casual;Free to Play;0.00
476540;Google Spotlight Stories: Pearl;10/19/2017;2;Adventure;Free to Play;;0.00
710030;Cinderella Escape 2 Revenge;10/06/2017;2;Action;Indie;;14.99
706020;Fade to Silence;4/30/2019;1;RPG;;;29.99
22500;Spectromancer;02/11/2009;2;Indie;Strategy;;6.99
302350;Tex Murphy: Under a Killing Moon;06/12/2014;1;Adventure;;;9.99
1889650;Jigsaw Bestiary;2/21/2022;1;Casual;;;1.99
461180;SurrealVR;4/15/2016;3;Adventure;Casual;Free to Play;0.00
1805360;Bounty game;4/28/2022;3;Action;Adventure;Casual;16.99
1057750;The Suicide of Rachel Foster;2/19/2020;3;Adventure;Casual;Indie;2.69
1452830;Disc Space;11/13/2020;3;Free to Play;Massively Multiplayer;Sports;0.00
513890;The Frostrune;02/02/2017;1;Adventure;;;9.99
348200;Nimble Writer;4/21/2015;3;Design & Illustration;Utilities;Web Publishing;9.99
269030;The Yawhg;2/27/2014;2;Indie;RPG;;9.99
1621070;DeadPoly;01/12/2022;3;Action;Adventure;Massively Multiplayer;19.99
1770630;Fear in The Modern House - CH3;10/08/2021;3;Action;Adventure;Casual;2.99
782690;Gazing from beyond;02/07/2018;3;Adventure;Indie;RPG;1.99
827860;Destined;5/19/2018;3;Action;Free to Play;Indie;0.00
200230;Off-Road Drive;9/29/2011;2;Racing;Simulation;;4.99
1297300;The Shore;2/19/2021;3;Action;Adventure;Indie;11.99
1283630;Frog Bath;06/09/2020;3;Action;Casual;Free to Play;0.00
347290;Rise & Shine;1/13/2017;2;Action;Indie;;14.99
223430;Miner Wars 2081;11/28/2012;3;Action;Adventure;Indie;4.99
329020;Battlegrounds of Eldhelm;10/22/2014;3;Free to Play;Indie;RPG;0.00
974950;DAMNOSAUR;11/30/2018;3;Action;Casual;Free to Play;0.00
1516960;Flying Frags World Tour;1/28/2021;2;Action;Adventure;;4.99
597150;Hyper Knights;5/19/2017;3;Action;Adventure;Indie;4.99
645730;RESONANCE OF FATE™/END OF ETERNITY™ 4K/HD EDITION;10/17/2018;1;RPG;;;34.99
1153130;Wurroom;11/08/2019;3;Adventure;Casual;Free to Play;0.00
39640;AquaNox 2: Revelation;4/20/2010;1;Action;;;4.99
348960;Odysseus: Long Way Home;2/23/2015;2;Adventure;Casual;;3.99
1146310;Beyond a Steel Sky;7/16/2020;3;Action;Adventure;Indie;34.99
644540;Dies irae ~Amantes amentes~;06/02/2017;1;Adventure;;;0.00
963450;The Eternal Castle [REMASTERED];01/05/2019;3;Action;Adventure;Indie;9.99
1668690;Alina of the Arena;1/19/2022;3;Indie;Strategy;Early Access;12.99
389400;The chronicles of Emerland. Solitaire.;7/29/2015;1;Casual;;;3.99
1456820;Marfusha;8/26/2021;2;Action;Indie;;7.99
370620;Onyx;4/21/2017;3;Adventure;Casual;Indie;4.99
384150;TeraBlaster;07/10/2015;3;Action;Casual;Indie;0.00
1229900;ARIA CHRONICLE;07/11/2020;3;Casual;Indie;RPG;17.99
1440870;Corrupted Hospital : Part1;10/23/2020;3;Action;Adventure;Indie;2.99
1549140;Apolune 2;04/01/2021;3;Action;Casual;Indie;4.99
735450;Ninja Way;11/02/2017;2;Casual;Indie;;1.99
1686370;Match3 mania!;7/22/2021;3;Casual;Indie;Simulation;12.99
1761660;The Van of Justice;11/18/2021;3;Action;Casual;Indie;1.99
306670;Overlord: Fellowship of Evil;10/19/2015;2;Action;Adventure;;9.99
589460;Covert Syndrome;4/21/2017;3;Violent;Action;Casual;0.00
423700;Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!;1/26/2016;3;Casual;Indie;RPG;6.99
1096720;CATGIRL LOVER;6/27/2019;3;Casual;Indie;RPG;1.99
427940;Industries of Titan;6/21/2021;3;Action;Indie;Simulation;29.99
1146370;Master of Magic Classic;2/25/2020;1;Strategy;;;5.99
358400;Shadow Warrior (Classic);05/05/2014;1;Action;;;0.00
228440;Cubemen 2;04/08/2013;2;Indie;Strategy;;7.99
248450;Salvation Prophecy;10/07/2013;3;Action;Indie;RPG;19.99
1448520;Magicians' Legacy: Prologue;04/06/2021;3;Adventure;Free to Play;Indie;0.00
1265920;Life is Strange Remastered;02/01/2022;2;Action;Adventure;;39.99
765640;Change;12/27/2017;2;Casual;Indie;;4.99
543030;Slap The Fly;11/02/2016;2;Indie;Simulation;;5.39
71000;Evochron Mercenary;1/16/2012;3;Action;Indie;Simulation;14.99
418250;Polaris Sector;3/22/2016;2;Simulation;Strategy;;39.99
279440;Joe Dever's Lone Wolf HD Remastered;11/27/2014;3;Adventure;Indie;RPG;14.99
717790;Hold Your Own;11/30/2017;3;Action;Adventure;Casual;14.99
1487320;Astro Sentai Jarbonder;12/14/2020;3;Action;Free to Play;Indie;0.00
1173200;Metal Unit;1/27/2021;3;Action;Adventure;Indie;14.99
1358140;Cooking Simulator VR;7/29/2021;3;Casual;Indie;Simulation;18.74
1164100;A Random Maze 某个迷宫;03/10/2021;3;Adventure;Free to Play;Indie;0.00
268200;Antisquad;5/22/2014;3;Action;Adventure;Strategy;5.99
1513950;Motor Assailant: Betrayal;03/02/2021;3;Action;Free to Play;Indie;0.00
617480;Tower of Time;04/12/2018;3;Indie;RPG;Strategy;24.99
239700;Hate Plus;8/19/2013;1;Indie;;;9.99
567280;Cube Runner;12/13/2016;3;Action;Casual;Indie;10.99
529060;Space Simulator;2/26/2018;2;Simulation;Early Access;;9.99
327310;The Marvellous Miss Take;11/20/2014;3;Action;Casual;Indie;19.99
1393750;Ocean's Heart;1/21/2021;3;Action;Adventure;Indie;7.49
1408100;Penimorta;4/30/2021;3;Action;Adventure;Casual;0.00
380580;SpaceCorn;6/23/2015;3;Action;Adventure;Indie;0.99
293160;AntharioN;7/15/2015;3;Adventure;Indie;RPG;14.99
1510930;CYBER EMOJI TALE 2099;03/03/2021;3;Action;Adventure;Indie;0.99
1423420;Sublunar;11/13/2020;2;Indie;Strategy;;4.99
1175890;P.A.I.N.T.;06/11/2020;3;Action;Free to Play;Early Access;0.00
275570;Summoner;03/12/2014;2;Action;RPG;;4.99
312960;Starion Tactics;09/05/2014;3;Action;Indie;Strategy;9.99
46570;Grotesque Tactics 2 – Dungeons and Donuts;11/21/2011;3;Adventure;Indie;RPG;0.99
1010860;Hide and Seek;02/01/2019;3;Action;Casual;Indie;0.74
1647050;Arcade Boy;8/27/2021;3;Action;Adventure;Casual;0.00
1608470;Warstride Challenges;4/19/2022;3;Action;Indie;Early Access;14.99
1504150;Hello Guest: Hello Neighbor 2 pre-alpha;12/22/2020;3;Adventure;Indie;Strategy;0.00
1135260;The Falconeer;11/10/2020;3;Action;Adventure;Indie;19.99
788470;Stonies;2/21/2018;3;Casual;Free to Play;Simulation;0.00
80200;Fate of the World;2/28/2011;3;Casual;Indie;Simulation;9.99
649890;Caliban Below;6/19/2018;3;Adventure;Casual;Free to Play;0.00
912570;BEAUTIFUL DESOLATION;2/26/2020;3;Adventure;Casual;Indie;9.99
510620;THOTH;10/07/2016;2;Action;Indie;;4.99
520950;DRIFT21;06/10/2021;3;Action;Racing;Simulation;29.99
376140;SAGA;08/04/2015;3;Free to Play;Indie;Massively Multiplayer;0.00
676820;Subsurface Circular;8/17/2017;3;Adventure;Casual;Indie;5.99
341870;TEMBO THE BADASS ELEPHANT;7/21/2015;3;Action;Adventure;Indie;14.99
865180;Reformers Intl Ver(变革者国际版);06/05/2018;1;RPG;;;1.99
1135230;Ember Knights;4/20/2022;3;Action;Adventure;RPG;14.99
358210;Monster Bash;05/05/2014;1;Action;;;4.99
1091010;Dark Swords;6/21/2019;3;Adventure;Casual;Free to Play;0.00
1594320;Captain of Industry;5/31/2022;3;Indie;Simulation;Strategy;29.99
1063790;Citizen of Rome - Dynasty Ascendant;5/16/2019;3;Casual;Indie;RPG;9.99
803080;Bad Day;03/02/2018;2;Action;Casual;;0.99
231720;Bad Hotel;10/16/2013;2;Casual;Indie;;4.99
431260;Cursed;6/17/2016;2;Adventure;Indie;;4.99
1547470;PewPew!;2/23/2021;3;Action;Casual;Indie;0.99
507400;Vindictive Drive;5/15/2017;3;Violent;Action;Indie;2.99
981430;Gordian Quest;6/23/2022;3;Adventure;Indie;RPG;19.99
809020;ZeroRanger;9/28/2018;2;Action;Indie;;11.99
115200;Cossacks II: Napoleonic Wars;8/26/2011;1;Strategy;;;4.99
529670;The Bellows;9/13/2016;3;Action;Adventure;Simulation;0.00
1379560;Steven Universe: Unleash the Light;2/19/2021;3;Action;Adventure;RPG;24.99
1139800;Chinatris;01/02/2020;2;Casual;Indie;;1.99
286480;Black Mirror III;04/03/2014;1;Adventure;;;9.99
486860;MMORPG Tycoon 2;01/06/2020;3;Indie;Simulation;Strategy;24.99
378300;The Knobbly Crook;06/09/2015;3;Adventure;Free to Play;Indie;0.00
423620;HERO DEFENSE;5/31/2016;3;Action;Indie;RPG;2.99
437000;GUILTY GEAR 2 -OVERTURE-;3/31/2016;1;Action;;;19.99
1984490;CROPPED;06/10/2022;2;Action;Indie;;2.99
1217190;浮世万千之前世今生;1/27/2020;3;Adventure;Casual;Indie;5.49
15900;7 Wonders II;06/10/2008;1;Casual;;;9.99
843660;Rogue Agent;4/29/2018;3;Casual;Free to Play;Indie;0.00
1276850;Kane's Shadow;4/22/2020;2;Casual;Indie;;0.00
334690;Squirreltopia;01/12/2015;3;Action;Adventure;Indie;1.99
1175720;Gerritory;10/23/2020;3;Action;Casual;Indie;7.99
791380;Way Out;02/08/2018;3;Action;Casual;Free to Play;0.99
319760;Oh My Gore!;10/20/2016;2;Indie;Strategy;;0.49
1389510;Souls Lore;8/20/2020;2;Free to Play;RPG;;0.00
793370;KIDS;5/28/2019;3;Adventure;Casual;Indie;2.99
343560;Bob Was Hungry;8/19/2015;1;Indie;;;9.99
283960;Pajama Sam: No Need to Hide When It's Dark Outside;4/17/2014;2;Adventure;Casual;;6.99
434890;Eight Mini Racers;01/12/2016;2;Casual;Racing;;0.49
544420;VRCapture;11/03/2016;2;Utilities;Video Production;;0.00
1343620;Nemesis: Distress;6/15/2022;2;Action;Early Access;;14.99
500590;Puppy Dog: Jigsaw Puzzles;7/19/2016;1;Casual;;;0.99
550670;What The Heck, Dude?;01/10/2017;3;Action;Casual;Indie;0.99
589320;Catch a Lover;7/24/2017;2;Action;Indie;;6.99
618610;Endless Horde;04/10/2017;0;;;;0.99
355860;Albino Lullaby: Episode 1;9/14/2015;3;Action;Adventure;Indie;9.99
1131740;Snowdome;7/23/2020;1;Indie;;;6.99
207400;eXceed 3rd - Jade Penetrate Black Package;08/02/2012;1;Action;;;5.99
555630;A Magical High School Girl / 魔法の女子高生;11/22/2016;3;Adventure;Casual;Indie;9.99
1476340;The Adventure of NAYU;1/19/2021;2;Casual;Indie;;2.99
1224020;Creepy Tale;2/21/2020;2;Adventure;Indie;;4.99
354860;The Adventures of Tree;03/01/2016;3;Adventure;Indie;RPG;4.99
371190;Making History: The Calm and the Storm Gold Edition;5/19/2015;2;Simulation;Strategy;;4.99
717190;Super Dungeon Master Ace RPG;10/14/2017;3;Action;Adventure;Casual;0.00
914020;Gibbous -  A Cthulhu Adventure;08/07/2019;2;Adventure;Indie;;19.99
684350;Tank Tactics - TDS;04/02/2022;3;Action;Casual;Indie;18.99
607380;Fences 3;3/29/2017;1;Utilities;;;9.99
496730;Sorcerer King: Rivals;9/22/2016;3;Adventure;Indie;RPG;19.99
722560;RAD;8/19/2019;1;Action;;;4.99
500570;Mahjong Deluxe 2: Astral Planes;7/20/2016;1;Casual;;;1.99
460960;The Deed: Dynasty;05/10/2016;3;Adventure;Indie;RPG;1.70
1251930;My Lovely Wife;06/08/2022;3;Adventure;Casual;Indie;14.99
31930;Nancy Drew®: The White Wolf of Icicle Creek;7/17/2009;1;Adventure;;;6.99
345440;Vapour;07/03/2015;3;Action;Adventure;Indie;9.99
486150;Radical Spectrum: Volume 1;07/08/2016;1;Action;;;1.99
1377680;CROSSFIRE II (2002);8/27/2020;2;Action;Indie;;3.99
489170;Galaxy Reavers;9/18/2016;2;Indie;Strategy;;4.99
707580;AFFECTED: The Manor - The Complete Edition;10/03/2017;2;Casual;Indie;;9.99
427470;Democracy 3 Africa;04/12/2016;3;Indie;Simulation;Strategy;14.99
353190;Bombshell;1/29/2016;2;Action;Adventure;;34.99
793690;Final Assault;5/16/2019;1;Strategy;;;9.99
1475570;Shadowbane;02/05/2021;2;Massively Multiplayer;RPG;;10.99
324260;VoidExpanse;04/02/2015;3;Action;Indie;RPG;14.99
1340850;韦弗利山 - Waverly Hills;9/30/2020;3;Adventure;Indie;RPG;1.99
201000;Geneforge 4: Rebellion;11/01/2006;3;Strategy;RPG;Indie;19.99
1257290;Atelier Ryza 2: Lost Legends & the Secret Fairy;1/25/2021;1;RPG;;;59.99
1681350;时空梦魇Ⅰ代号608;8/23/2021;3;Adventure;Casual;Indie;6.99
1517960;Rebirth:Beware of Mr.Wang;9/30/2021;3;Action;Casual;Indie;8.99
326990;Deep Eclipse: New Space Odyssey;10/28/2014;2;Action;Indie;;0.99
922630;Mortal Royale;12/17/2018;3;Action;Free to Play;Early Access;0.00
714250;Eternity: The Last Unicorn;03/05/2019;3;Action;Adventure;Indie;3.99
370690;Elendia Ceus;7/26/2019;2;Indie;RPG;;4.99
539650;TwelveSky 2 Classic;1/27/2017;3;Action;Free to Play;Massively Multiplayer;0.00
1356040;Ampersat;05/06/2022;3;Action;Adventure;RPG;4.99
521130;Dots eXtreme;9/13/2016;3;Casual;Indie;Strategy;1.99
268260;Let's Sing;2/13/2014;2;Casual;Indie;;2.99
689070;Asyula 方舟之链;08/09/2017;3;Adventure;Indie;RPG;1.99
510420;The Hex;10/16/2018;1;Indie;;;9.99
548080;Space Merchants: Arena;11/04/2016;3;Action;Casual;Indie;6.99
1061010;深海：即刻抉择;03/05/2020;3;Adventure;Casual;Indie;2.99
601930;Trianguluv;3/15/2017;3;Action;Adventure;Casual;1.99
905300;Daytona Racing;08/08/2018;3;Casual;Indie;Racing;0.99
865090;AHEGAL;10/11/2018;2;Action;Casual;;1.99
390100;9Dragons;2/14/2017;3;Free to Play;Massively Multiplayer;RPG;0.00
433300;Marvel: Ultimate Alliance;7/26/2016;3;Action;Adventure;RPG;0.00
45100;Secret of the Magic Crystals;02/03/2010;2;Casual;Indie;;4.99
11050;Dracula: Origin;08/07/2008;2;Adventure;Casual;;9.99
1567460;Sir Christopher;3/22/2021;3;Action;Adventure;Indie;0.99
1040070;Merchant of the Skies;4/17/2020;3;Indie;RPG;Simulation;14.99
321260;Wickland;02/06/2015;2;Action;Indie;;0.99
466740;ARAYA;11/23/2016;3;Action;Adventure;Indie;14.99
1630;Disciples II: Rise of the Elves;07/06/2006;1;Strategy;;;6.99
1641670;EdgeOfTheAbyssAwaken;6/19/2022;3;Action;Indie;RPG;18.99
1223500;Umurangi Generation;5/19/2020;3;Casual;Indie;Simulation;10.49
780670;Fantasy of Expedition;9/13/2020;3;Action;Adventure;Casual;9.99
292420;Panzer Elite Action Gold Edition;5/16/2014;2;Action;Simulation;;9.99
392820;Wild Island Quest;09/04/2015;2;Adventure;Indie;;0.51
466720;Vintage VR;05/02/2016;2;Casual;Free to Play;;0.00
288040;Actual Sunlight;04/03/2014;2;Adventure;Indie;;4.99
1275590;Dieselpunk Wars Prologue;4/20/2020;3;Action;Free to Play;Indie;0.00
818320;LEGO® The Incredibles;6/15/2018;2;Action;Adventure;;39.99
561770;Just Ignore Them;4/28/2017;3;Sexual Content;Violent;Gore;1.07
319230;Gold Rush! Anniversary;11/07/2014;3;Adventure;Indie;Strategy;2.49
1731040;Shawarma or Shaverma;09/04/2021;3;Casual;Indie;RPG;9.99
1082680;The Walking Dead Onslaught;9/29/2020;3;Action;Adventure;Indie;29.99
322850;Pro Cycling Manager 2015;6/18/2015;2;Simulation;Sports;;4.99
1369470;Pincremental;08/10/2020;3;Casual;Free to Play;Indie;0.00
566090;The Bard's Tale IV: Barrows Deep;9/18/2018;1;RPG;;;0.00
508530;HackyZack;3/28/2017;3;Action;Indie;Sports;9.99
663670;Killer Queen Black;10/11/2019;3;Action;Casual;Sports;9.99
269810;Spate;3/27/2014;3;Action;Adventure;Indie;0.00
552140;CAGE;11/14/2016;3;Action;Casual;Free to Play;0.00
612720;SAELIG;6/30/2017;3;Indie;RPG;Simulation;14.99
598780;Boreal Blade;11/12/2020;2;Action;Early Access;;3.99
1453600;Night Reverie: Prologue;11/25/2020;3;Adventure;Casual;Free to Play;0.00
800350;Casino Blackjack;2/23/2018;3;Casual;Indie;Strategy;2.99
819950;Archer's story;4/13/2018;3;Action;Adventure;Casual;0.99
260790;1001 Spikes;06/03/2014;3;Action;Adventure;Indie;14.99
1464840;Monolith;11/27/2020;2;Action;Indie;;0.00
432290;Elemental Heroes;03/03/2016;3;Free to Play;Indie;Massively Multiplayer;0.00
722670;Chinese Chess/ Elephant Game: 象棋/ 中国象棋/ 中國象棋;10/20/2017;3;Indie;Simulation;Strategy;9.99
259980;YOU DON'T KNOW JACK Vol. 4 The Ride;11/05/2013;2;Casual;Indie;;2.99
1248800;The Rule of Land: Pioneers;09/08/2020;3;Indie;RPG;Simulation;10.99
567380;Heartbound;12/24/2018;3;Action;Adventure;Indie;9.99
1318790;BROK the InvestiGator - Prologue;12/02/2020;3;Action;Adventure;Indie;0.00
303720;#KILLALLZOMBIES;08/10/2016;2;Action;Indie;;9.99
1043390;FlowScape;8/15/2019;3;Casual;Indie;Simulation;14.99
609150;STAR OCEAN™ - THE LAST HOPE -™ 4K & Full HD Remaster;11/28/2017;2;Action;RPG;;20.99
1882820;My Little Dictator;06/06/2022;3;Adventure;Casual;RPG;17.99
302310;Dungeon of Elements;06/12/2014;3;Adventure;Casual;Indie;9.99
482330;Legends of the Universe - StarCore;7/25/2016;2;Action;Indie;;1.99
375710;The Adventures of Mr. Bobley;07/01/2015;2;Adventure;Indie;;0.99
555670;Infinitum;01/04/2017;3;Action;Adventure;Indie;4.99
546990;Town of Night;11/17/2016;3;Adventure;Indie;RPG;1.99
281450;Disciples Sacred Lands Gold;10/07/2014;1;Strategy;;;7.99
746910;Chicken Farm 2K17;12/05/2017;3;Casual;Free to Play;Indie;0.00
1708570;Those Who Came: Healing Solarus;10/07/2021;3;Adventure;Indie;RPG;14.99
1382670;FIRE  TRUMP - Air Combat VR;9/16/2020;3;Adventure;Casual;Indie;1.99
1724410;Raster Prime [REMIX];9/13/2021;2;Casual;Indie;;4.99
278620;TinyKeep;9/29/2014;3;Action;Adventure;Indie;9.99
1201330;I Am Your President: Prologue;12/02/2020;2;Simulation;Strategy;;0.00
1250650;AI＊Shoujo/AI＊少女;3/16/2020;1;Simulation;;;69.99
810660;The Office Quest;5/24/2018;2;Adventure;Indie;;4.49
431180;WolfQuest: Classic;3/25/2016;3;Indie;RPG;Simulation;19.99
1229460;Dice Legacy;09/09/2021;2;Indie;Strategy;;19.99
999270;War Builder League;6/19/2019;3;Action;Free to Play;Indie;0.00
1190130;Araha : Curse of Yieun Island;01/06/2020;2;Adventure;Indie;;15.99
434820;Brushwood Buddies;2/17/2016;2;Casual;Indie;;2.99
334850;1931: Scheherazade at the Library of Pergamum;3/26/2015;3;Casual;Indie;RPG;0.49
1065390;Virtual Hero VR;6/17/2019;1;Free to Play;;;0.00
490860;DashBored;6/13/2016;3;Adventure;Indie;RPG;4.99
439550;n Verlore Verstand;04/05/2016;3;Adventure;Casual;Indie;14.99
267340;Beware Planet Earth;04/11/2014;3;Casual;Indie;Strategy;9.99
266230;Last Dream;3/13/2014;2;Indie;RPG;;9.99
547590;Pinball FX2 VR;11/29/2016;1;Simulation;;;14.99
1164390;Haunted Gas Station;10/16/2019;3;Casual;Free to Play;Indie;0.00
1649730;xiuzhen idle;6/20/2022;3;Casual;Indie;RPG;3.59
757350;SAWKOBAN;01/11/2018;2;Casual;Indie;;0.99
449210;Verdict Guilty - 유죄 평결;6/13/2016;3;Action;Casual;Indie;4.99
230650;Lords of Football;04/05/2013;3;Indie;Simulation;Sports;14.99
427550;Tibetan Quest: Beyond the World's End;04/07/2016;2;Adventure;Casual;;9.99
270810;Jones On Fire;3/27/2015;3;Action;Casual;Indie;2.99
342940;Project: Gorgon;03/12/2018;3;Indie;Massively Multiplayer;RPG;39.99
596870;Drop Hunt - Adventure Puzzle;2/23/2017;3;Adventure;Casual;Indie;0.49
354680;Adventures of Bertram Fiddle 1: A Dreadly Business;04/02/2015;3;Adventure;Casual;Indie;4.99
1186740;Kyle is Famous: Complete Edition;11/18/2019;3;Adventure;Casual;Free to Play;14.99
1288790;BeachHead 2020;12/15/2020;3;Action;Casual;Indie;19.99
1003090;Through the Darkest of Times;1/30/2020;3;Adventure;Indie;Simulation;14.99
525680;Deisim;12/19/2016;3;Casual;Indie;Simulation;14.99
1639780;Willage;11/16/2021;2;Adventure;Indie;;6.99
446770;Skeet: VR Target Shooting;04/05/2016;2;Action;Simulation;;0.00
887530;President Yukino;10/11/2018;3;Adventure;Indie;RPG;14.99
640310;Drive-By Hero;4/14/2020;3;Action;Casual;Indie;3.99
831980;Out of the Park Baseball 20;3/22/2019;3;Indie;Simulation;Sports;0.00
366440;Savage Resurrection;8/18/2016;3;Action;RPG;Strategy;0.00
398970;none;11/05/2015;3;Adventure;Indie;Massively Multiplayer;0.00
453290;Awareness Rooms;6/16/2016;2;Adventure;Indie;;4.99
389810;Rubber and Lead;09/04/2015;3;Action;Indie;RPG;0.99
546930;Machine Hunt;5/15/2017;2;Action;Indie;;2.99
377070;Noctropolis;09/03/2015;1;Adventure;;;9.99
320400;Magnifico;12/02/2014;2;Casual;Strategy;;4.99
552280;Tayutama 2-you're the only one-;12/09/2016;1;Adventure;;;34.99
462220;Mahjong Deluxe 3;4/22/2016;1;Casual;;;3.99
280040;A Wizard's Lizard;6/16/2014;3;Action;Indie;RPG;9.99
556240;Disoriented;11/21/2016;1;Indie;;;2.99
633950;Fall of Light: Darkest Edition;9/28/2017;3;Action;Adventure;Indie;2.99
1888120;Crypchania;03/08/2022;3;Action;Adventure;Indie;8.99
310110;NS2: Combat;10/31/2014;3;Action;Indie;RPG;0.00
768450;NUTS;02/04/2021;2;Adventure;Simulation;;19.99
956580;9Dragons : Kung Fu Arena;5/27/2019;3;Action;Free to Play;Indie;0.00
568930;The Land of Pain;9/13/2017;2;Adventure;Indie;;9.99
416380;The Hurricane of the Varstray -Collateral hazard-;12/21/2015;2;Action;Indie;;9.99
1640260;ChineseZodiac;6/24/2021;1;Casual;;;1.99
1019250;WWII TCG - World War 2: The Card Game;2/22/2019;3;Free to Play;Simulation;Strategy;0.00
431590;Earn to Die 2;05/05/2016;3;Action;Indie;Racing;4.99
1879560;Lucky Tlhalerwa - Super Incursion;02/04/2022;2;Action;Adventure;;1.03
491580;Mahjong Destiny;6/17/2016;1;Casual;;;1.99
738080;Creatio Ex Nihilo: Aition;02/05/2018;3;Adventure;Indie;RPG;0.99
1165850;IL DIVINO: Michelangelo's Sistine Ceiling in VR;11/18/2019;1;Simulation;;;0.00
1259790;Puyo Puyo™ Tetris® 2;3/23/2021;2;Action;Casual;;29.99
350070;Environmental Station Alpha;4/22/2015;3;Action;Adventure;Indie;7.99
337490;Four Sided Fantasy;8/30/2016;1;Indie;;;9.99
290040;Retro Game Crunch;5/19/2014;3;Action;Adventure;Indie;9.99
668770;Solarium;7/27/2017;3;Adventure;Free to Play;Simulation;0.00
371180;Super 3-D Noah's Ark;6/23/2015;1;Action;;;1.99
574440;Ripple Effect;5/31/2017;3;Action;Adventure;Casual;0.00
1526790;Soldier in the darkness;02/01/2021;3;Action;Adventure;Indie;0.99
757480;Broken Reality;11/29/2018;2;Adventure;Indie;;14.99
259390;Ballpoint Universe - Infinite;12/17/2013;2;Action;Indie;;3.99
